name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id_old,from_node_id,to_node_id_old,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,mode_code,grade,geometry,original_geometry,BPR_alpha_term,BPR_beta_term,number_of_left_turn_lanes,length_of_left_turn_lanes,number_of_right_turn_lanes,length_of_right_turn_lanes,from_approach,to_approach,reversed_link_id
,12550,12550_BA,,,8757,427,8755,426,Suburban_Major Arterial,1,0.72,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.716358,33.306940,0.0 -111.703838,33.307065,0.0</coordinates></LineString>","<LineString><coordinates>-111.716358,33.306946,0.0 -111.703838,33.307071,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12550
,12555,12555_AB,,,8757,427,9444,688,Suburban_Major Arterial,1,0.8,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.716361,33.306941,0.0 -111.705311,33.299920,0.0</coordinates></LineString>","<LineString><coordinates>-111.716358,33.306946,0.0 -111.705308,33.299925,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12555
,12555,12555_BA,,,9444,688,8757,427,Suburban_Major Arterial,1,0.8,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.705305,33.299930,0.0 -111.716355,33.306951,0.0</coordinates></LineString>","<LineString><coordinates>-111.705308,33.299925,0.0 -111.716358,33.306946,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12555
,4251,4251_AB,,,113,113,8813,464,Suburban_Centroid Connector,1,0.57,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.696486,33.299445,0.0 -111.686692,33.299625,0.0</coordinates></LineString>","<LineString><coordinates>-111.696486,33.299451,0.0 -111.686692,33.299631,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4251
,4251,4251_BA,,,8813,464,113,113,Suburban_Centroid Connector,1,0.57,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.686692,33.299637,0.0 -111.696486,33.299457,0.0</coordinates></LineString>","<LineString><coordinates>-111.686692,33.299631,0.0 -111.696486,33.299451,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4251
,12546,12546_AB,,,8753,425,9302,645,Suburban_Major Arterial,1,0.49,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.688758,33.307182,0.0 -111.697258,33.307123,0.0</coordinates></LineString>","<LineString><coordinates>-111.688758,33.307176,0.0 -111.697258,33.307117,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12546
,12546,12546_BA,,,9302,645,8753,425,Suburban_Major Arterial,1,0.49,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.697258,33.307111,0.0 -111.688758,33.307170,0.0</coordinates></LineString>","<LineString><coordinates>-111.697258,33.307117,0.0 -111.688758,33.307176,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12546
,12661,12661_AB,,,8858,479,8859,480,Suburban_Major Arterial,1,0.37,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.686593,33.292644,0.0 -111.693018,33.292296,0.0</coordinates></LineString>","<LineString><coordinates>-111.686593,33.292638,0.0 -111.693018,33.292290,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12661
,12661,12661_BA,,,8859,480,8858,479,Suburban_Major Arterial,1,0.37,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.693018,33.292284,0.0 -111.686593,33.292632,0.0</coordinates></LineString>","<LineString><coordinates>-111.693018,33.292290,0.0 -111.686593,33.292638,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12661
,4252,4252_AB,,,113,113,9302,645,Suburban_Centroid Connector,1,0.53,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.696480,33.299452,0.0 -111.697252,33.307118,0.0</coordinates></LineString>","<LineString><coordinates>-111.696486,33.299451,0.0 -111.697258,33.307117,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4252
,4252,4252_BA,,,9302,645,113,113,Suburban_Centroid Connector,1,0.53,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.697264,33.307116,0.0 -111.696492,33.299450,0.0</coordinates></LineString>","<LineString><coordinates>-111.697258,33.307117,0.0 -111.696486,33.299451,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4252
,4253,4253_AB,,,113,113,9444,688,Suburban_Centroid Connector,1,0.51,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.696486,33.299457,0.0 -111.705308,33.299931,0.0</coordinates></LineString>","<LineString><coordinates>-111.696486,33.299451,0.0 -111.705308,33.299925,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4253
,4253,4253_BA,,,9444,688,113,113,Suburban_Centroid Connector,1,0.51,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.705308,33.299919,0.0 -111.696486,33.299445,0.0</coordinates></LineString>","<LineString><coordinates>-111.705308,33.299925,0.0 -111.696486,33.299451,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4253
,12552,12552_AB,,,8755,426,9302,645,Suburban_Major Arterial,1,0.38,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.703838,33.307065,0.0 -111.697258,33.307111,0.0</coordinates></LineString>","<LineString><coordinates>-111.703838,33.307071,0.0 -111.697258,33.307117,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12552
,12552,12552_BA,,,9302,645,8755,426,Suburban_Major Arterial,1,0.38,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.697258,33.307123,0.0 -111.703838,33.307077,0.0</coordinates></LineString>","<LineString><coordinates>-111.697258,33.307117,0.0 -111.703838,33.307071,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12552
,12553,12553_AB,,,8755,426,9444,688,Suburban_Major Arterial,1,0.5,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.703844,33.307072,0.0 -111.705314,33.299926,0.0</coordinates></LineString>","<LineString><coordinates>-111.703838,33.307071,0.0 -111.705308,33.299925,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12553
,12553,12553_BA,,,9444,688,8755,426,Suburban_Major Arterial,1,0.5,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.705302,33.299924,0.0 -111.703832,33.307070,0.0</coordinates></LineString>","<LineString><coordinates>-111.705308,33.299925,0.0 -111.703838,33.307071,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12553
,4895,4895_AB,,,30499,1160,8813,464,Rural_Centroid Connector,1,0.47,1,30,99999,55,190,12,,0,"<LineString><coordinates>-111.678555,33.299877,0.0 -111.686692,33.299637,0.0</coordinates></LineString>","<LineString><coordinates>-111.678555,33.299871,0.0 -111.686692,33.299631,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4895
,4895,4895_BA,,,8813,464,30499,1160,Rural_Centroid Connector,1,0.47,1,30,99999,55,190,12,,0,"<LineString><coordinates>-111.686692,33.299625,0.0 -111.678555,33.299865,0.0</coordinates></LineString>","<LineString><coordinates>-111.686692,33.299631,0.0 -111.678555,33.299871,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4895
,12545,12545_AB,,,8753,425,8813,464,Suburban_Major Arterial,1,0.53,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.688764,33.307174,0.0 -111.686698,33.299629,0.0</coordinates></LineString>","<LineString><coordinates>-111.688758,33.307176,0.0 -111.686692,33.299631,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12545
,12545,12545_BA,,,8813,464,8753,425,Suburban_Major Arterial,1,0.53,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.686686,33.299633,0.0 -111.688752,33.307178,0.0</coordinates></LineString>","<LineString><coordinates>-111.686692,33.299631,0.0 -111.688758,33.307176,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12545
,12547,12547_AB,,,8753,425,30500,1161,Rural_Major Arterial,1,0.64,2,42,975,56,190,12,,0,"<LineString><coordinates>-111.688758,33.307170,0.0 -111.677679,33.306556,0.0</coordinates></LineString>","<LineString><coordinates>-111.688758,33.307176,0.0 -111.677679,33.306562,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12547
,12547,12547_BA,,,30500,1161,8753,425,Rural_Major Arterial,1,0.64,2,42,975,56,190,12,,0,"<LineString><coordinates>-111.677679,33.306568,0.0 -111.688758,33.307182,0.0</coordinates></LineString>","<LineString><coordinates>-111.677679,33.306562,0.0 -111.688758,33.307176,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12547
,12632,12632_AB,,,8813,464,8858,479,Rural_Major Arterial,1,0.48,1,42,975,56,190,12,,0,"<LineString><coordinates>-111.686698,33.299631,0.0 -111.686599,33.292638,0.0</coordinates></LineString>","<LineString><coordinates>-111.686692,33.299631,0.0 -111.686593,33.292638,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12632
,12632,12632_BA,,,8858,479,8813,464,Rural_Major Arterial,1,0.48,1,42,975,56,190,12,,0,"<LineString><coordinates>-111.686587,33.292638,0.0 -111.686686,33.299631,0.0</coordinates></LineString>","<LineString><coordinates>-111.686593,33.292638,0.0 -111.686692,33.299631,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12632
,4250,4250_AB,,,112,112,9444,688,Suburban_Centroid Connector,1,0.36,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.711577,33.299470,0.0 -111.705308,33.299919,0.0</coordinates></LineString>","<LineString><coordinates>-111.711577,33.299476,0.0 -111.705308,33.299925,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4250
,4250,4250_BA,,,9444,688,112,112,Suburban_Centroid Connector,1,0.36,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.705308,33.299931,0.0 -111.711577,33.299482,0.0</coordinates></LineString>","<LineString><coordinates>-111.705308,33.299925,0.0 -111.711577,33.299476,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4250
,4248,4248_AB,,,112,112,8811,463,Suburban_Centroid Connector,1,0.55,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.711577,33.299482,0.0 -111.721117,33.299773,0.0</coordinates></LineString>","<LineString><coordinates>-111.711577,33.299476,0.0 -111.721117,33.299767,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4248
,4248,4248_BA,,,8811,463,112,112,Suburban_Centroid Connector,1,0.55,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.721117,33.299761,0.0 -111.711577,33.299470,0.0</coordinates></LineString>","<LineString><coordinates>-111.721117,33.299767,0.0 -111.711577,33.299476,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4248
,12557,12557_AB,,,8758,428,8811,463,Suburban_Major Arterial,1,0.49,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.721130,33.306915,0.0 -111.721123,33.299767,0.0</coordinates></LineString>","<LineString><coordinates>-111.721124,33.306915,0.0 -111.721117,33.299767,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12557
,12557,12557_BA,,,8811,463,8758,428,Suburban_Major Arterial,1,0.49,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.721111,33.299767,0.0 -111.721118,33.306915,0.0</coordinates></LineString>","<LineString><coordinates>-111.721117,33.299767,0.0 -111.721124,33.306915,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12557
,12554,12554_AB,,,8757,427,8758,428,Suburban_Major Arterial,1,0.28,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.716358,33.306952,0.0 -111.721124,33.306921,0.0</coordinates></LineString>","<LineString><coordinates>-111.716358,33.306946,0.0 -111.721124,33.306915,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12554
,12554,12554_BA,,,8758,428,8757,427,Suburban_Major Arterial,1,0.28,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.721124,33.306909,0.0 -111.716358,33.306940,0.0</coordinates></LineString>","<LineString><coordinates>-111.721124,33.306915,0.0 -111.716358,33.306946,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12554
,4249,4249_AB,,,112,112,8857,478,Suburban_Centroid Connector,1,0.48,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.711583,33.299477,0.0 -111.712378,33.292561,0.0</coordinates></LineString>","<LineString><coordinates>-111.711577,33.299476,0.0 -111.712372,33.292560,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4249
,4249,4249_BA,,,8857,478,112,112,Suburban_Centroid Connector,1,0.48,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.712366,33.292559,0.0 -111.711571,33.299475,0.0</coordinates></LineString>","<LineString><coordinates>-111.712372,33.292560,0.0 -111.711577,33.299476,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4249
,12664,12664_AB,,,8859,480,9444,688,Suburban_Major Arterial,1,0.88,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.693015,33.292295,0.0 -111.705305,33.299930,0.0</coordinates></LineString>","<LineString><coordinates>-111.693018,33.292290,0.0 -111.705308,33.299925,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12664
,12664,12664_BA,,,9444,688,8859,480,Suburban_Major Arterial,1,0.88,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.705311,33.299920,0.0 -111.693021,33.292285,0.0</coordinates></LineString>","<LineString><coordinates>-111.705308,33.299925,0.0 -111.693018,33.292290,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12664
,12659,12659_AB,,,8856,477,9444,688,Suburban_Major Arterial,1,0.51,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.703716,33.292648,0.0 -111.705302,33.299926,0.0</coordinates></LineString>","<LineString><coordinates>-111.703722,33.292647,0.0 -111.705308,33.299925,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12659
,12659,12659_BA,,,9444,688,8856,477,Suburban_Major Arterial,1,0.51,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.705314,33.299924,0.0 -111.703728,33.292646,0.0</coordinates></LineString>","<LineString><coordinates>-111.705308,33.299925,0.0 -111.703722,33.292647,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12659
,4232,4232_AB,,,107,107,8811,463,Suburban_Centroid Connector,1,0.46,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.728986,33.299547,0.0 -111.721117,33.299761,0.0</coordinates></LineString>","<LineString><coordinates>-111.728986,33.299553,0.0 -111.721117,33.299767,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4232
,4232,4232_BA,,,8811,463,107,107,Suburban_Centroid Connector,1,0.46,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.721117,33.299773,0.0 -111.728986,33.299559,0.0</coordinates></LineString>","<LineString><coordinates>-111.721117,33.299767,0.0 -111.728986,33.299553,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4232
,4231,4231_AB,,,107,107,8760,429,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.728980,33.299554,0.0 -111.729743,33.306817,0.0</coordinates></LineString>","<LineString><coordinates>-111.728986,33.299553,0.0 -111.729749,33.306816,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4231
,4231,4231_BA,,,8760,429,107,107,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.729755,33.306815,0.0 -111.728992,33.299552,0.0</coordinates></LineString>","<LineString><coordinates>-111.729749,33.306816,0.0 -111.728986,33.299553,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4231
,12559,12559_AB,,,8760,429,8761,430,Suburban_Major Arterial,1,0.45,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.729749,33.306822,0.0 -111.737494,33.306671,0.0</coordinates></LineString>","<LineString><coordinates>-111.729749,33.306816,0.0 -111.737494,33.306665,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12559
,12559,12559_BA,,,8761,430,8760,429,Suburban_Major Arterial,1,0.45,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.737494,33.306659,0.0 -111.729749,33.306810,0.0</coordinates></LineString>","<LineString><coordinates>-111.737494,33.306665,0.0 -111.729749,33.306816,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12559
,12560,12560_AB,,,8761,430,11498,886,MixedUrban_Major Arterial,1,0.06,3,41,857,36,190,12,,0,"<LineString><coordinates>-111.737493,33.306671,0.0 -111.738530,33.306796,0.0</coordinates></LineString>","<LineString><coordinates>-111.737494,33.306665,0.0 -111.738531,33.306790,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12560
,12560,12560_BA,,,11498,886,8761,430,MixedUrban_Major Arterial,1,0.06833,3,41,857,36,190,12,,0,"<LineString><coordinates>-111.738532,33.306784,0.0 -111.737495,33.306659,0.0</coordinates></LineString>","<LineString><coordinates>-111.738531,33.306790,0.0 -111.737494,33.306665,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12560
,4233,4233_AB,,,107,107,8862,482,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.728992,33.299554,0.0 -111.729616,33.292385,0.0</coordinates></LineString>","<LineString><coordinates>-111.728986,33.299553,0.0 -111.729610,33.292384,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4233
,4233,4233_BA,,,8862,482,107,107,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.729604,33.292383,0.0 -111.728980,33.299552,0.0</coordinates></LineString>","<LineString><coordinates>-111.729610,33.292384,0.0 -111.728986,33.299553,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4233
,12631,12631_AB,,,8811,463,8860,481,Suburban_Major Arterial,1,0.5,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.721123,33.299767,0.0 -111.721022,33.292472,0.0</coordinates></LineString>","<LineString><coordinates>-111.721117,33.299767,0.0 -111.721016,33.292472,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12631
,12631,12631_BA,,,8860,481,8811,463,Suburban_Major Arterial,1,0.5,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.721010,33.292472,0.0 -111.721111,33.299767,0.0</coordinates></LineString>","<LineString><coordinates>-111.721016,33.292472,0.0 -111.721117,33.299767,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12631
,4220,4220_AB,,,103,103,8864,484,MixedUrban_Centroid Connector,1,0.37,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.741680,33.295232,0.0 -111.746926,33.292243,0.0</coordinates></LineString>","<LineString><coordinates>-111.741677,33.295227,0.0 -111.746923,33.292238,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4220
,4220,4220_BA,,,8864,484,103,103,MixedUrban_Centroid Connector,1,0.37,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.746920,33.292233,0.0 -111.741674,33.295222,0.0</coordinates></LineString>","<LineString><coordinates>-111.746923,33.292238,0.0 -111.741677,33.295227,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4220
,16746,16746_AB,,,13226,997,13228,999,MixedUrban_Freeway,1,0.32,3,71,2014,31,220,12,,0,"<LineString><coordinates>-111.745053,33.294462,0.0 -111.749630,33.291879,0.0</coordinates></LineString>","<LineString><coordinates>-111.745053,33.294462,0.0 -111.749630,33.291879,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,16747,16747_AB,,,13227,998,13225,996,MixedUrban_Freeway,1,0.31,3,71,2014,31,220,12,,0,"<LineString><coordinates>-111.749427,33.291873,0.0 -111.744971,33.294376,0.0</coordinates></LineString>","<LineString><coordinates>-111.749427,33.291873,0.0 -111.744971,33.294376,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,12561,12561_AB,,,8762,431,11498,886,MixedUrban_Major Arterial,1,0.06,3,41,857,36,190,12,,0,"<LineString><coordinates>-111.739602,33.306728,0.0 -111.738531,33.306784,0.0</coordinates></LineString>","<LineString><coordinates>-111.739602,33.306734,0.0 -111.738531,33.306790,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12561
,12561,12561_BA,,,11498,886,8762,431,MixedUrban_Major Arterial,1,0.06833,3,41,857,36,190,12,,0,"<LineString><coordinates>-111.738531,33.306796,0.0 -111.739602,33.306740,0.0</coordinates></LineString>","<LineString><coordinates>-111.738531,33.306790,0.0 -111.739602,33.306734,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12561
,12633,12633_AB,,,8814,465,8863,483,MixedUrban_Major Arterial,1,0.59,1,41,857,36,190,12,,0,"<LineString><coordinates>-111.743739,33.299554,0.0 -111.738284,33.292288,0.0</coordinates></LineString>","<LineString><coordinates>-111.743734,33.299558,0.0 -111.738279,33.292292,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12633
,12633,12633_BA,,,8863,483,8814,465,MixedUrban_Major Arterial,1,0.59,1,41,857,36,190,12,,0,"<LineString><coordinates>-111.738274,33.292296,0.0 -111.743729,33.299562,0.0</coordinates></LineString>","<LineString><coordinates>-111.738279,33.292292,0.0 -111.743734,33.299558,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12633
,16743,16743_AB,,,13223,994,30448,1109,MixedUrban_Metered Ramp,1,0.12,1,30,1101,38,190,12,,0,"<LineString><coordinates>-111.738958,33.302784,0.0 -111.738758,33.304498,0.0</coordinates></LineString>","<LineString><coordinates>-111.738958,33.302784,0.0 -111.738758,33.304498,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,4218,4218_AB,,,102,102,8814,465,MixedUrban_Centroid Connector,1,0.37,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.750100,33.299467,0.0 -111.743734,33.299552,0.0</coordinates></LineString>","<LineString><coordinates>-111.750100,33.299473,0.0 -111.743734,33.299558,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4218
,4218,4218_BA,,,8814,465,102,102,MixedUrban_Centroid Connector,1,0.37,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.743734,33.299564,0.0 -111.750100,33.299479,0.0</coordinates></LineString>","<LineString><coordinates>-111.743734,33.299558,0.0 -111.750100,33.299473,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4218
